DATE,TEAM_1,TEAM_2,TARGET_1X2,TARGET_GOAL_DIFF,T1_IS_HOST,ELO_PRE_DIFF,REST_DAYS_DIFF,FORM_3_DIFF,AVG_GOALS_3_DIFF,AVG_OPP_GOALS_3_DIFF,AVG_CLEAN_SHEET_3_DIFF,FORM_10_DIFF,AVG_GOALS_10_DIFF,AVG_OPP_GOALS_10_DIFF,AVG_CLEAN_SHEET_10_DIFF
1890-04-05,Scotland,England,X,0.0,1,103.79904145477371,-14,0.11111111111111116,-1.666666666666667,-1.3333333333333335,0.6666666666666666,0.033333333333333326,-0.5,-0.09999999999999987,0.3
1891-02-07,Northern Ireland,Wales,1,5.0,1,-140.2520546035264,0,-0.3333333333333333,-0.6666666666666667,2.6666666666666665,0.0,-0.2333333333333333,-0.9999999999999998,3.3999999999999995,-0.2
1891-03-07,England,Wales,1,3.0,1,251.90909436348056,2,0.7777777777777778,3.333333333333333,-4.0,0.0,0.39999999999999997,1.7000000000000002,-1.9000000000000001,-0.1
1891-03-07,England,Northern Ireland,1,5.0,1,344.43690416397226,-28,0.4444444444444445,1.333333333333333,-4.0,0.0,0.6333333333333333,2.6,-4.9,0.1
1891-03-21,Wales,Scotland,2,-1.0,1,-351.7005386714234,-16,-0.7777777777777778,-2.3333333333333335,4.666666666666666,-0.3333333333333333,-0.4333333333333334,-1.4,1.9000000000000001,-0.2
1891-03-28,Scotland,Northern Ireland,1,1.0,1,438.5365785416502,-14,0.4444444444444445,0.0,-2.333333333333333,0.0,0.6666666666666667,2.0999999999999996,-4.300000000000001,0.4
1891-04-04,England,Scotland,1,1.0,1,-87.38405132314847,21,0.0,1.333333333333333,-0.6666666666666667,0.0,-0.033333333333333326,0.5,0.10000000000000009,-0.30000000000000004
1892-02-27,Wales,Northern Ireland,X,0.0,1,80.47065872270196,0,-0.3333333333333333,-1.0,1.6666666666666665,0.0,0.13333333333333333,0.09999999999999987,-1.4000000000000004,0.1
1892-03-05,Northern Ireland,England,2,-2.0,1,-377.4612491925402,-23,-0.8888888888888888,-3.0,2.0,0.0,-0.7000000000000001,-2.6,3.3,0.0
1892-03-05,Wales,England,2,-2.0,1,-310.18157133126624,7,-0.8888888888888888,-2.333333333333333,2.0,0.0,-0.5666666666666667,-2.5,1.9000000000000001,0.1
1892-03-19,Northern Ireland,Scotland,2,-1.0,1,-419.08037992910613,-16,-0.5555555555555556,-1.666666666666667,-0.33333333333333326,0.0,-0.6333333333333334,-1.6,3.0999999999999996,-0.4
1892-03-26,Scotland,Wales,1,5.0,1,352.6574162401041,-14,0.5555555555555556,0.6666666666666667,-0.6666666666666667,0.0,0.5,1.4,-1.7,0.19999999999999998
1892-04-02,Scotland,England,2,-3.0,1,35.62961139962181,-21,-0.33333333333333337,1.3333333333333335,1.3333333333333335,-0.6666666666666666,-0.06666666666666665,-0.8000000000000003,0.30000000000000004,0.0
1893-02-25,England,Northern Ireland,1,5.0,1,416.71636409467897,0,0.8888888888888888,1.6666666666666665,-1.6666666666666667,0.6666666666666666,0.7000000000000001,1.8,-2.7,0.2
1893-03-13,England,Wales,1,6.0,1,351.6888102398809,-14,0.8888888888888888,3.3333333333333335,-2.3333333333333335,0.3333333333333333,0.7,2.2,-2.7,0.2
1893-03-18,Wales,Scotland,2,-8.0,1,-344.5664450421373,-25,-0.6666666666666666,-3.0,2.3333333333333335,0.0,-0.5333333333333333,-1.3000000000000003,2.5,-0.2
1893-03-25,Scotland,Northern Ireland,1,5.0,1,416.42673462794346,-21,0.6666666666666666,4.0,-1.9999999999999998,0.3333333333333333,0.6,1.8,-2.5,0.2
1893-04-01,England,Scotland,1,3.0,1,8.281315277374688,12,0.33333333333333337,0.33333333333333304,-1.0,0.0,0.20000000000000007,0.0,-0.9000000000000001,0.19999999999999998
1894-02-24,Wales,Northern Ireland,1,3.0,1,65.5200808524678,0,0.0,-1.0,1.666666666666667,0.0,-0.1,-0.7000000000000001,0.5,0.0
1894-03-03,Northern Ireland,England,X,0.0,1,-467.1751269952433,-23,-1.0,-4.666666666666667,4.333333333333333,-0.3333333333333333,-0.8,-2.1999999999999997,2.8,-0.3
1894-03-12,Wales,England,2,-4.0,1,-351.65452192256726,7,-0.4444444444444445,-3.0,3.666666666666667,-0.3333333333333333,-0.8,-2.7,3.5000000000000004,-0.3
1894-03-24,Scotland,Wales,1,3.0,1,326.449143972098,18,0.3333333333333333,3.666666666666666,-2.666666666666667,0.3333333333333333,0.5,2.0999999999999996,-2.4000000000000004,0.1
1894-03-31,Northern Ireland,Scotland,2,-1.0,1,-407.69068435799977,21,-0.5555555555555556,-3.0,1.3333333333333335,0.0,-0.5333333333333333,-2.0999999999999996,1.2999999999999998,-0.1
1894-04-07,Scotland,England,X,0.0,1,-25.747593514639448,-19,-0.11111111111111116,-1.0,0.9999999999999998,0.0,-0.2333333333333334,-0.3999999999999999,0.9999999999999999,-0.19999999999999998
1895-03-09,England,Northern Ireland,1,9.0,1,438.94411303167453,0,0.4444444444444445,1.6666666666666667,-0.9999999999999998,0.0,0.8,2.5,-2.4,0.3
1895-03-16,Northern Ireland,Wales,X,0.0,1,-77.09576570002514,-23,-0.2222222222222222,-1.3333333333333335,0.6666666666666665,0.0,-0.06666666666666667,-0.30000000000000004,-0.5,0.0
1895-03-18,England,Wales,X,0.0,1,372.13514136218987,7,0.6666666666666667,3.666666666666666,-3.0,0.3333333333333333,0.7000000000000001,2.9,-3.1,0.4
1895-03-23,Wales,Scotland,X,0.0,1,-330.5888762784343,-25,-0.5555555555555556,-1.3333333333333333,0.9999999999999998,0.0,-0.4333333333333333,-2.4000000000000004,1.7000000000000002,-0.1
1895-03-30,Scotland,Northern Ireland,1,2.0,1,399.939642075813,-7,0.4444444444444445,1.0,-2.666666666666666,0.0,0.5666666666666667,2.6,-1.7000000000000002,0.1
1895-04-06,England,Scotland,1,3.0,1,21.123205488249596,12,0.0,1.6666666666666665,-0.6666666666666667,0.3333333333333333,0.13333333333333341,0.5,-0.8999999999999999,0.19999999999999998
1896-02-29,Wales,Northern Ireland,1,5.0,1,102.60693705693961,0,0.2222222222222222,0.6666666666666667,-3.0,0.0,0.13333333333333336,0.19999999999999996,-0.10000000000000009,0.0
1896-03-07,Northern Ireland,England,2,-2.0,1,-461.3828203696098,-23,-0.6666666666666667,-3.0,3.333333333333333,-0.6666666666666666,-0.7333333333333334,-3.0999999999999996,3.3,-0.3
1896-03-16,Wales,England,2,-8.0,1,-332.8820511709739,7,-0.2222222222222222,1.0,1.0,-0.6666666666666666,-0.5,-2.1999999999999997,2.8000000000000003,-0.4
1896-03-21,Scotland,Wales,1,4.0,1,276.69411495035547,25,0.0,-1.3333333333333333,-2.0,0.0,0.26666666666666666,1.2000000000000002,-1.9,0.1
1896-03-28,Northern Ireland,Scotland,X,0.0,1,-412.0732214954487,14,-0.6666666666666666,-1.666666666666667,2.333333333333333,-0.3333333333333333,-0.6,-2.4,2.5,-0.2
1896-04-04,Scotland,England,1,1.0,1,-76.27782019146775,-12,-0.5555555555555556,-2.3333333333333335,1.6666666666666667,-0.3333333333333333,-0.20000000000000007,-1.5000000000000004,1.1,-0.30000000000000004
1897-02-20,England,Northern Ireland,1,6.0,1,430.8554578352837,0,0.5555555555555556,2.666666666666667,-2.6666666666666665,0.3333333333333333,0.6,2.7,-2.8,0.3
1897-03-06,Northern Ireland,Wales,1,1.0,1,-108.36301066090368,-16,-0.2222222222222222,-1.3333333333333335,-1.0000000000000004,0.0,-0.19999999999999998,-0.7999999999999998,0.10000000000000009,0.0
1897-03-20,Wales,Scotland,X,0.0,1,-323.99149702665886,-16,-0.7777777777777778,-1.6666666666666667,4.333333333333334,-0.3333333333333333,-0.3,-0.2999999999999998,1.4,-0.1
1897-03-27,Scotland,Northern Ireland,1,4.0,1,365.63279210762335,-14,0.11111111111111116,0.0,-2.0,0.0,0.4333333333333333,1.1,-2.0999999999999996,0.1
1897-03-29,England,Wales,1,4.0,1,340.0808871977656,21,0.5555555555555556,3.666666666666666,-2.3333333333333335,0.3333333333333333,0.4666666666666666,2.0,-2.6,0.4
1897-04-03,England,Scotland,2,-1.0,1,45.96347558981597,-2,-0.11111111111111116,0.6666666666666665,-0.6666666666666666,0.6666666666666666,0.13333333333333341,1.7000000000000002,-0.9000000000000001,0.4
1898-02-19,Wales,Northern Ireland,2,-1.0,1,70.30863340406245,0,-0.2222222222222222,0.0,-1.3333333333333335,0.0,0.06666666666666668,0.5999999999999999,-0.6999999999999997,0.0
1898-03-05,Northern Ireland,England,2,-1.0,1,-373.6636608638878,-16,0.0,-1.6666666666666665,2.0,-0.3333333333333333,-0.39999999999999997,-2.5,3.0999999999999996,-0.4
1898-03-19,Scotland,Wales,1,3.0,1,350.63850211043086,2,0.6666666666666667,2.3333333333333335,-1.0000000000000002,0.0,0.39999999999999997,0.8,-1.4,0.1
1898-03-26,Northern Ireland,Scotland,2,-3.0,1,-381.82207930176423,14,-0.6666666666666667,-2.666666666666667,1.3333333333333333,0.3333333333333333,-0.4333333333333333,-1.2999999999999998,1.6999999999999997,0.0
1898-03-28,Wales,England,2,-3.0,1,-360.20170369005837,-14,-0.6666666666666666,-2.0,2.0,-0.3333333333333333,-0.5333333333333332,-2.2,2.5,-0.5
1898-04-02,Scotland,England,2,-2.0,1,-0.6513606641299248,2,0.33333333333333337,1.0,-0.33333333333333326,0.0,0.03333333333333344,-0.3999999999999999,0.5999999999999999,-0.3
1899-02-18,England,Northern Ireland,1,11.0,1,410.43076222194236,0,0.6666666666666667,2.0,-1.0,0.0,0.5666666666666667,2.2,-2.5999999999999996,0.4
1899-03-04,Northern Ireland,Wales,1,1.0,1,-24.773198777407515,-16,0.0,0.6666666666666666,3.333333333333333,0.0,0.06666666666666668,-0.20000000000000018,0.9000000000000004,0.1
1899-03-18,Wales,Scotland,2,-6.0,1,-369.94752717858864,-16,-0.6666666666666666,-2.3333333333333335,1.3333333333333333,-0.3333333333333333,-0.5333333333333333,-1.3000000000000003,1.7999999999999998,-0.2
1899-03-20,England,Wales,1,4.0,1,418.21674301552343,28,1.0,6.333333333333333,-2.3333333333333335,0.3333333333333333,0.7666666666666667,3.7,-2.9,0.4
1899-03-25,Scotland,Northern Ireland,1,8.0,1,356.12358978256725,-14,0.3333333333333333,2.3333333333333335,-4.333333333333333,0.3333333333333333,0.4333333333333334,1.9,-2.5,0.09999999999999998
1899-04-08,England,Scotland,1,1.0,1,38.51110676518442,5,0.33333333333333337,1.333333333333334,-0.33333333333333326,0.0,0.033333333333333326,0.9000000000000004,-0.3999999999999999,0.2
1900-02-03,Scotland,Wales,1,3.0,1,368.5219931658221,0,0.6666666666666666,5.333333333333333,-2.6666666666666665,0.3333333333333333,0.7,2.9000000000000004,-2.0999999999999996,0.2
1900-02-24,Wales,Northern Ireland,1,2.0,1,-25.347900542421485,-9,-0.3333333333333333,-0.6666666666666666,-2.333333333333333,-0.3333333333333333,-0.3,-0.6,-1.0,-0.2
1900-03-03,Northern Ireland,Scotland,2,-3.0,1,-373.19351579002,-21,-0.3333333333333333,-4.333333333333333,1.9999999999999998,0.3333333333333333,-0.4333333333333333,-2.7,3.0000000000000004,0.0
1900-03-17,Northern Ireland,England,2,-2.0,1,-447.1872076763593,-16,-1.0,-6.0,3.666666666666667,-0.3333333333333333,-0.5,-2.8,3.0999999999999996,-0.2
1900-03-26,Wales,England,X,0.0,1,-428.2749413478789,21,-0.6666666666666667,-1.3333333333333333,2.6666666666666665,-0.3333333333333333,-0.7666666666666667,-3.3,2.3,-0.4
1900-04-07,Scotland,England,1,3.0,1,-51.599874259399485,18,-0.11111111111111116,1.3333333333333333,0.6666666666666666,0.0,-0.033333333333333326,0.3999999999999999,0.29999999999999993,-0.10000000000000003
1901-02-23,Scotland,Northern Ireland,1,11.0,1,407.3342548396588,0,1.0,4.0,-1.3333333333333335,0.3333333333333333,0.6000000000000001,3.0999999999999996,-2.8,0.09999999999999998
1901-03-02,Wales,Scotland,X,0.0,1,-369.3887994927338,23,-0.5555555555555556,-4.333333333333333,1.6666666666666667,-0.3333333333333333,-0.6666666666666667,-4.1,1.9,-0.30000000000000004
1901-03-09,England,Northern Ireland,1,3.0,1,416.5359551351594,16,0.4444444444444444,1.3333333333333333,-3.666666666666666,0.3333333333333333,0.5333333333333332,2.5999999999999996,-3.3,0.09999999999999998
1901-03-18,England,Wales,1,6.0,1,359.18822712839506,-7,-0.11111111111111116,0.3333333333333335,1.0,0.0,0.6666666666666667,2.7,-1.6,0.30000000000000004
1901-03-23,Northern Ireland,Wales,2,-1.0,1,-59.52390979982579,9,-0.2222222222222222,-0.6666666666666666,2.6666666666666665,0.0,-0.06666666666666665,-0.20000000000000007,1.7000000000000002,0.0
1901-03-30,England,Scotland,X,0.0,1,25.765869827268943,-16,-0.11111111111111116,-1.9999999999999996,0.6666666666666666,0.3333333333333333,0.10000000000000009,-0.6000000000000005,-0.09999999999999998,0.09999999999999998
1902-02-22,Wales,Northern Ireland,2,-3.0,1,92.73723714789344,0,0.4444444444444444,0.6666666666666666,-2.6666666666666665,0.3333333333333333,0.16666666666666666,0.29999999999999993,-2.0,0.1
1902-03-01,Northern Ireland,Scotland,2,-4.0,1,-394.8007591082521,-23,-0.22222222222222227,-3.666666666666667,0.33333333333333326,0.0,-0.4666666666666666,-3.5999999999999996,3.2,-0.09999999999999998
1902-03-03,Wales,England,X,0.0,1,-375.2986464850501,-21,-0.4444444444444445,-3.333333333333333,2.3333333333333335,-0.3333333333333333,-0.5,-3.0,1.6,-0.2
1902-03-15,Scotland,Wales,1,4.0,1,340.36484006618866,2,0.11111111111111116,2.333333333333333,0.33333333333333326,-0.6666666666666666,0.46666666666666673,4.0,-1.6,0.0
1902-03-22,Northern Ireland,England,2,-1.0,1,-405.4767339702937,2,-0.22222222222222227,-1.3333333333333333,1.3333333333333335,-0.3333333333333333,-0.49999999999999994,-2.8,2.6,-0.3
